SalePrice,id
103891.24736842106,2247
124892.63157894737,2248
125036.57894736843,2249
136655.52631578947,2250
120837.82105263158,2251
176385.8947368421,2252
156218.43684210526,2253
180863.93157894738,2254
191332.2105263158,2255
183301.83157894737,2256
195456.5157894737,2257
176476.84210526315,2258
180511.63157894736,2259
147183.33157894737,2260
190863.97894736842,2261
210928.56315789474,2262
332324.1473684211,2263
437722.2315789474,2264
169747.73684210525,2265
286038.8052631579,2266
364876.25263157894,2267
371370.4210526316,2268
159984.23684210525,2269
182683.5157894737,2270
253033.87368421053,2271
198649.32105263157,2272
166462.41578947369,2273
170862.82105263157,2274
164728.68421052632,2275
166398.02631578947,2276
178646.68421052632,2277
157700.94736842104,2278
124969.2947368421,2279
121958.84736842105,2280
176800.46842105262,2281
175426.55789473685,2282
96047.63157894737,2283
108973.92105263157,2284
150962.0894736842,2285
129243.15789473684,2286
335425.9894736842,2287
269343.5947368421,2288
375225.96315789473,2289
422400.25789473683,2290
317326.5315789474,2291
401782.0947368421,2292
453180.7631578947,2293
396700.81052631576,2294
445510.74736842106,2295
284306.3842105263,2296
312580.64210526313,2297
330715.2052631579,2298
370818.8052631579,2299
320420.85789473687,2300
280843.5947368421,2301
240685.17894736843,2302
241202.1052631579,2303
244671.85789473684,2304
187353.57368421054,2305
187062.0894736842,2306
188415.4,2307
219036.4947368421,2308
285540.1263157895,2309
221221.66315789474,2310
194288.1,2311
168189.81578947368,2312
174913.71578947367,2313
177094.94210526315,2314
174000.8842105263,2315
176200.55263157896,2316
179648.28421052633,2317
175066.0157894737,2318
175747.73684210525,2319
179808.4105263158,2320
255796.8842105263,2321
167464.32105263157,2322
181201.88947368422,2323
169457.02631578947,2324
226089.8947368421,2325
167045.95263157896,2326
209231.57368421054,2327
213825.91578947369,2328
183488.36842105264,2329
178219.87894736842,2330
353509.72105263156,2331
411944.06315789477,2332
315483.6105263158,2333
260156.3052631579,2334
258834.25263157894,2335
336294.7368421053,2336
200765.5052631579,2337
282500.24210526317,2338
231669.0052631579,2339
380136.9,2340
226697.15263157894,2341
244951.9,2342
227252.45263157896,2343
235029.2105263158,2344
244209.76842105263,2345
218824.5,2346
197161.93684210526,2347
229709.7789473684,2348
154279.52631578947,2349
286505.46315789473,2350
263393.3263157895,2351
240923.02105263158,2352
211986.42105263157,2353
132279.94736842104,2354
159531.09473684212,2355
150554.58421052631,2356
197923.44210526315,2357
196158.7894736842,2358
126604.87368421053,2359
119388.11578947368,2360
139395.0,2361
264782.65263157897,2362
141479.38947368422,2363
150720.0,2364
217086.78421052633,2365
192158.65263157894,2366
223846.3947368421,2367
203851.44736842104,2368
227487.7,2369
169562.59473684212,2370
169047.13157894736,2371
175389.1894736842,2372
271229.0947368421,2373
297592.8157894737,2374
240054.73684210525,2375
270437.63684210525,2376
341991.2631578947,2377
134434.93157894738,2378
199063.5,2379
143346.31578947368,2380
159838.68421052632,2381
185245.11052631578,2382
222043.76842105263,2383
242024.91578947369,2384
150875.0,2385
141715.34736842106,2386
135270.3947368421,2387
101452.16315789474,2388
125309.78421052631,2389
134360.53684210527,2390
135323.42631578946,2391
114006.67894736842,2392
159229.23684210525,2393
144795.26315789475,2394
197952.86315789472,2395
149055.73684210525,2396
196467.84210526315,2397
124152.08421052631,2398
61493.05789473684,2399
58410.11052631579,2400
118384.1052631579,2401
135327.8947368421,2402
133337.07368421054,2403
144034.7894736842,2404
159050.3105263158,2405
136025.7105263158,2406
127866.71052631579,2407
137228.04736842104,2408
129456.44736842105,2409
167102.9947368421,2410
123141.7052631579,2411
158507.2,2412
138228.18421052632,2413
134386.78421052633,2414
129551.4947368421,2415
129726.84210526316,2416
132331.8842105263,2417
124342.1,2418
129635.25789473685,2419
126683.06842105264,2420
152073.9842105263,2421
119531.35789473684,2422
128389.2947368421,2423
149069.76842105263,2424
166252.2789473684,2425
124002.76315789473,2426
136340.37894736842,2427
173114.76842105263,2428
114754.37894736842,2429
128227.63157894737,2430
118601.55263157895,2431
134348.85789473684,2432
142317.1052631579,2433
143034.64210526316,2434
153721.31578947368,2435
106195.02105263158,2436
114637.74210526315,2437
123114.51052631579,2438
113246.46842105263,2439
125506.21052631579,2440
106862.54210526316,2441
106823.36315789474,2442
112085.44736842105,2443
128147.43684210526,2444
94257.76842105263,2445
131115.18421052632,2446
220710.65263157894,2447
141581.74736842106,2448
116223.31052631579,2449
156011.76842105263,2450
126119.87894736842,2451
220161.4,2452
99475.35789473684,2453
123597.78947368421,2454
104964.01578947369,2455
144968.92105263157,2456
119398.98947368421,2457
114444.51578947369,2458
112395.31578947368,2459
143794.34736842106,2460
120855.72631578948,2461
139055.03157894738,2462
118623.5947368421,2463
162361.9105263158,2464
130018.5,2465
118567.34736842105,2466
158332.61052631578,2467
93033.73157894737,2468
90967.44736842105,2469
182648.31578947368,2470
206638.31578947368,2471
177401.3105263158,2472
119071.4947368421,2473
107896.38421052632,2474
231127.52105263158,2475
111718.08947368422,2476
131653.9947368421,2477
163055.8105263158,2478
117878.9947368421,2479
138448.2052631579,2480
122393.78947368421,2481
134622.31578947368,2482
116723.5,2483
124265.77368421052,2484
122783.65789473684,2485
151605.13157894736,2486
184962.12631578947,2487
153911.2210526316,2488
149087.1894736842,2489
148428.8,2490
92554.17368421053,2491
186834.02105263158,2492
142161.15263157894,2493
167145.85263157895,2494
100556.47368421052,2495
213003.97894736842,2496
146338.0894736842,2497
115181.46842105263,2498
89833.63684210526,2499
131442.15789473685,2500
132687.7894736842,2501
146787.92105263157,2502
106046.14210526316,2503
183361.41578947369,2504
217097.97368421053,2505
259701.28421052633,2506
319061.35789473687,2507
257855.23684210525,2508
229032.58421052631,2509
232864.85263157895,2510
187841.65263157894,2511
213474.97368421053,2512
216950.5,2513
234636.9894736842,2514
149179.26315789475,2515
155842.31578947368,2516
131942.28421052633,2517
144657.5,2518
223250.04210526316,2519
205369.63157894736,2520
195853.4842105263,2521
216477.62105263158,2522
135701.41578947369,2523
137950.1,2524
144560.94736842104,2525
138413.02631578947,2526
116485.12631578947,2527
129272.8947368421,2528
133471.05263157896,2529
110916.75263157894,2530
243902.0105263158,2531
227845.3842105263,2532
197982.85789473684,2533
243291.58421052631,2534
299640.51578947366,2535
226222.7947368421,2536
232122.36842105264,2537
188556.18421052632,2538
187528.17368421052,2539
175596.57894736843,2540
181423.0157894737,2541
166553.0105263158,2542
131976.57894736843,2543
133703.66315789474,2544
131438.5052631579,2545
144785.3,2546
141011.6947368421,2547
156196.34736842106,2548
162311.9,2549
372153.7842105263,2550
144697.45789473684,2551
120920.74210526315,2552
87759.7,2553
112120.3894736842,2554
108637.36842105263,2555
105935.86315789474,2556
118208.42105263157,2557
157404.86842105264,2558
140202.18421052632,2559
122486.9052631579,2560
142571.05789473685,2561
135005.5,2562
143607.17368421052,2563
170925.47368421053,2564
123033.53684210527,2565
148235.04736842104,2566
131925.53157894738,2567
191534.1052631579,2568
195839.14736842105,2569
121661.97368421052,2570
164906.15263157894,2571
186533.5894736842,2572
250318.18421052632,2573
284407.1105263158,2574
129057.63157894737,2575
129336.24210526315,2576
158364.83157894737,2577
97448.86315789474,2578
83399.78421052631,2579
135810.6157894737,2580
132714.34210526315,2581
115410.4947368421,2582
288117.9789473684,2583
163389.3947368421,2584
176133.84736842106,2585
205474.52631578947,2586
201096.5052631579,2587
152382.16315789474,2588
143222.2789473684,2589
228683.16842105263,2590
208750.42105263157,2591
237326.53684210527,2592
262709.1947368421,2593
174542.42105263157,2594
209024.1052631579,2595
332533.03684210527,2596
181638.7052631579,2597
267866.1842105263,2598
322334.1052631579,2599
155803.5105263158,2600
133731.6947368421,2601
86957.63157894737,2602
91487.33157894737,2603
87042.1052631579,2604
85097.54210526316,2605
143483.05263157896,2606
173552.03684210527,2607
197548.4947368421,2608
163382.08421052631,2609
118166.05263157895,2610
156269.16842105263,2611
152600.32105263157,2612
128300.0,2613
125689.43157894736,2614
151987.76315789475,2615
138818.94736842104,2616
169300.1052631579,2617
179629.61052631578,2618
233422.5894736842,2619
186113.7894736842,2620
183938.06315789474,2621
186851.74736842106,2622
253243.26315789475,2623
264997.7842105263,2624
325073.55263157893,2625
162822.61052631578,2626
185705.74210526317,2627
419225.92631578946,2628
558237.5263157894,2629
351267.4105263158,2630
452637.36842105264,2631
406828.65263157897,2632
309594.25263157894,2633
385186.5894736842,2634
149048.31578947368,2635
190246.31578947368,2636
161747.62105263158,2637
257478.42631578946,2638
181711.8,2639
150826.57894736843,2640
110152.96315789473,2641
188048.93157894738,2642
105576.84210526316,2643
130181.07368421053,2644
98148.7052631579,2645
91860.78947368421,2646
99171.57894736843,2647
136261.73157894737,2648
140558.40526315788,2649
152950.7052631579,2650
157698.53684210527,2651
434611.55263157893,2652
247757.09473684212,2653
252452.02105263158,2654
367007.4105263158,2655
324201.2947368421,2656
332495.45263157896,2657
283826.65263157897,2658
298878.3210526316,2659
321094.8052631579,2660
336435.4684210526,2661
344385.0210526316,2662
281676.42631578946,2663
282674.93157894735,2664
313822.01578947366,2665
284169.7315789474,2666
171091.2105263158,2667
180241.06842105262,2668
177293.16315789474,2669
286850.3526315789,2670
181032.5157894737,2671
179709.68421052632,2672
205298.26315789475,2673
204892.53684210527,2674
166376.0,2675
188497.53157894738,2676
194596.3052631579,2677
256844.91578947369,2678
287731.1052631579,2679
272389.9894736842,2680
412790.0315789474,2681
322978.9789473684,2682
521036.06842105265,2683
303248.35789473687,2684
335120.46315789473,2685
263750.6736842105,2686
335000.03684210527,2687
231923.57894736843,2688
214031.7947368421,2689
459328.13684210525,2690
188254.65789473685,2691
138560.96315789473,2692
190155.83684210526,2693
135364.90526315788,2694
193191.54736842104,2695
188456.4105263158,2696
192487.55263157896,2697
197887.94736842104,2698
180599.38947368422,2699
168074.04736842104,2700
150697.6052631579,2701
114368.84210526316,2702
149515.92105263157,2703
141582.5052631579,2704
125122.41578947369,2705
122483.76842105263,2706
124093.78947368421,2707
133765.62631578947,2708
114460.13684210526,2709
124456.7947368421,2710
281601.86842105264,2711
359882.86842105264,2712
177319.34210526315,2713
150314.64210526316,2714
172681.7210526316,2715
166683.67368421052,2716
188121.53684210527,2717
234223.37894736842,2718
154621.5105263158,2719
162905.7052631579,2720
140654.73684210525,2721
171098.71578947367,2722
143938.2105263158,2723
129646.31578947368,2724
134163.02631578947,2725
145787.78421052633,2726
168122.2,2727
167272.91578947369,2728
157449.15789473685,2729
145303.42105263157,2730
117881.77894736842,2731
116876.72631578948,2732
158059.95789473684,2733
143577.9105263158,2734
134081.18421052632,2735
140941.17894736843,2736
123907.97894736842,2737
135907.92631578946,2738
156313.73157894737,2739
137580.3052631579,2740
146915.3105263158,2741
150511.31578947368,2742
149820.26315789475,2743
146886.05263157896,2744
134379.47368421053,2745
133293.68421052632,2746
152527.26315789475,2747
126078.6052631579,2748
